0 -625.181236826544 0.0 725.6837223815073, 1 -740.3404233279645 79.74942108000282 725.2122642364617, 2 -828.2610362016144 8.633629208966767 344.0073760563055, 3 -940.8786184899703 86.01090762024722 -1.1196579565823868, 6 -514.0369765446571 -79.74904157798872 726.2740180595804, 7 -504.46770180830026 -57.33605576863327 340.77393771118625, 8 -231.42460790402274 160.12161000826683 54.810264605352586, 12 -621.8794906123043 19.61012160364553 1034.3093273655224, 13 -623.220209241511 32.10306508983 1285.4527528863869, 14 -643.7005458336924 -36.080197951916404 1361.254398503843, 15 -633.2939062456902 -24.397630973426878 1493.0820860890983, 17 -492.467508914898 -56.156987993783375 1227.512951294137, 18 -392.89159369215815 -295.13820791196054 1050.3729063925318, 19 -433.61184575628636 -392.2874773368767 1301.669052598872, 25 -747.7362778770148 119.30291998677374 1228.8089713071683, 26 -923.7143205181918 68.2292662408276 1020.196612920488, 27 -854.597534111257 -72.09802518039335 1188.9859237669139, 
0 -606.3139873103783 0.0 722.6837202405392, 1 -727.5687366465589 45.38188466231094 720.646525101262, 2 -810.6892856206166 -16.539003305218657 322.523869415426, 3 -939.906337390772 82.41171404806454 -0.07615834723799253, 6 -487.6254507764619 -45.38162565337059 724.7207945074155, 7 -425.4157306043757 -45.62877076605366 339.06247904696227, 8 -222.90258986937982 114.09388588457398 -7.379207943273855, 12 -613.9337950729093 19.496831465359726 1025.8684242391432, 13 -615.742648322106 16.097168766589107 1270.6377633806674, 14 -624.3382649272812 -57.150389926127175 1337.8906047042817, 15 -621.8270688022749 -48.400959149159874 1468.667750549198, 17 -476.4589893807157 -34.10110578618307 1223.0710591000534, 18 -397.5724421792952 -193.48596336217267 976.440824653044, 19 -442.9004149291067 -314.71268694890955 1153.913084193218, 25 -738.7686390875916 69.98463376107097 1224.7862354837478, 26 -869.6898615116703 -5.485153414546076 980.431132710887, 27 -807.5595972618279 -151.25284875867695 1165.1566182796432, 
0 -574.8187871991386 0.0 722.6321815664357, 1 -679.9177897737711 25.745215289195826 715.123691866561, 2 -783.8589970168653 -22.93043966213358 323.7893802759837, 3 -940.1696736145698 86.12895132391051 -0.37287565895758235, 6 -471.0167349718519 -25.745009186205095 730.0593773205701, 7 -376.2203232300709 -36.881946145854855 338.14540269313704, 8 -177.2265701892591 111.15726960976659 -12.550589963190646, 12 -572.7763775607986 17.761797164339477 1026.8361245910808, 13 -576.5051082172463 12.843407184056161 1270.1404400278886, 14 -577.4677992606821 -64.2183258078501 1335.5287478693185, 15 -579.5972407289177 -55.64861428542883 1465.4883731964742, 17 -446.6196082091956 -20.85578341500691 1223.9567107474727, 18 -400.01738788287423 -166.49540451419858 976.9263036352303, 19 -441.00350135248027 -277.59925201082365 1156.303941993716, 25 -727.6610100386132 47.614858379679006 1197.7038253702322, 26 -852.646968774044 -52.00018054934209 979.470519073917, 27 -779.1071038396228 -199.7278558809224 1161.688742364043, 
0 -540.0845762652706 0.0 722.4726478366574, 1 -653.0329309377333 18.833373793648107 715.2851705984212, 2 -769.6198747407537 -31.651588485662998 324.92397457579807, 3 -938.1298452954798 77.7353726228211 1.3690820125408436, 6 -428.17102335397936 -18.833185006138677 729.6006585251448, 7 -358.2796308308782 -28.597557148839655 336.8333946590524, 8 -177.35348089058888 119.97295757294745 -14.621506453631241, 12 -558.4411905279745 16.35968897809782 1027.3624347598648, 13 -565.6372637400616 9.362450920892186 1269.624789756952, 14 -565.6157006460876 -70.14650691105338 1333.8637867550858, 15 -572.9072243083056 -62.07751984280997 1465.4870832628937, 17 -415.78055027979445 -16.420516271493995 1224.1226794053862, 18 -377.8548217394664 -148.81833332708396 977.0960877538977, 19 -395.70851406233345 -263.9418542803552 1157.0490450043608, 25 -713.2333926670876 37.87488509636738 1196.800540931229, 26 -830.1580102551916 -70.40285772907538 978.9318505259018, 27 -757.0429552187014 -219.5058158100902 1160.1474463505447, 
0 -514.7809537201575 0.0 722.4789610130737, 1 -622.762141481871 -12.55436557490121 716.7471715421841, 2 -755.4678798380306 -39.223056370352786 326.04461650412895, 3 -933.0859263810771 83.93274115472974 0.03260960559396153, 6 -406.1096418892734 12.554381082080228 728.2503835029228, 7 -322.15655583729193 -10.982005171425143 334.3481143945311, 8 -177.22017589617818 117.02130942180113 -13.932810348311932, 12 -555.0217655099517 16.965774970664057 1029.6722534360244, 13 -567.8015275468118 7.0409514741536725 1269.3987626188314, 14 -554.4020323654395 -73.03656888834392 1332.5600179249475, 15 -570.2892787981041 -73.5468127823992 1463.3058956382756, 17 -419.36241928964404 18.872715455144885 1226.968281011807, 18 -324.86728137900786 -58.56324212716266 978.8616589001304, 19 -366.58366238400293 -201.61494259107934 1161.3007130760927, 25 -701.1337625767419 4.134297298247361 1194.3238847274113, 26 -814.8855399018162 -141.84220698636142 977.5240819837369, 27 -722.7897193779239 -274.3131659425166 1156.3908283595713, 
0 -496.0744646755606 0.0 722.4905963779692, 1 -614.8250063347534 -23.38076399231421 717.238046448752, 2 -731.4084691610886 -36.37008517330544 337.93732260978413, 3 -911.3569653505629 100.2425673276874 9.41768001522837, 6 -375.89341769713633 23.38069366513157 727.8172286111278, 7 -309.96210757266897 -6.126419789758657 352.3673966867468, 8 -177.03122129628449 112.38323774644417 -12.956610637234235, 12 -525.2293992098694 17.884669070780326 1026.810371945389, 13 -536.9414967592147 19.291842014761357 1270.6211658177224, 14 -515.4848430433007 -61.983740793887165 1335.462798042477, 15 -529.2675947926048 -57.39672816323602 1467.7326282438185, 17 -396.4187108108576 41.84031163680406 1234.968254592679, 18 -269.64367964338965 -47.47110984995841 1047.6660360399935, 19 -325.4883389021195 -193.07760917892887 1221.827326957673, 25 -681.9270407273592 1.8682766509016346 1194.1759228522528, 26 -791.2337748426188 -168.98637921247854 994.8424271611125, 27 -711.1118978496361 -303.9380521732484 1166.0465414136543, 
0 -496.1139219154232 0.0 747.6025391764103, 1 -614.4877859980812 -25.897485292151483 742.3523777143699, 2 -716.1122650730442 -16.050135272399757 378.7093115589514, 3 -901.6483718848498 144.74315630988937 45.25074708062698, 6 -376.1554031810188 25.897370971325998 752.9341290086106, 7 -296.1442778758985 -26.426090406451337 380.0648851173505, 8 -174.9520145914477 64.32461630358961 -2.433760396586308, 12 -512.9606892337071 23.66985901711338 1036.9307172085123, 13 -524.5235604276404 29.9167168747925 1283.2534014126072, 14 -500.55094071012877 -51.611793050255415 1346.9343204482184, 15 -512.9783264069705 -46.313019499525794 1478.2990027148162, 17 -378.3087907335573 52.946608483232545 1267.8106053218564, 18 -212.89126450365134 -66.56633248740529 1176.8116243526374, 19 -294.6085651097402 -207.47430730516533 1321.9639611680852, 25 -670.3928144768162 7.213937171750757 1225.823793368346, 26 -771.4296320984087 -178.60291423291352 1018.7992578260651, 27 -695.761887535347 -292.6654410199535 1196.019709992656, 
0 -474.1979416138169 0.0 772.6806606952887, 1 -576.8337426439924 -28.8364611816552 773.5625937390067, 2 -670.3636844834501 9.555886675583139 375.53471325145165, 3 -873.439672176598 229.8631012270289 127.27863216315404, 6 -370.02191366308097 28.836382295822514 771.7994239865963, 7 -293.92343914581954 -53.84995228456957 383.8480944938243, 8 -166.68069314951452 10.47923661839053 9.85976481719706, 12 -502.8521381701228 29.21250698098607 1067.3122615772497, 13 -520.9514062709433 43.1161603144771 1316.4039391339627, 14 -496.88538699029687 -36.63109066242153 1384.948827985012, 15 -514.1983561173101 -28.743694117557332 1515.161066951478, 17 -367.3351598730617 70.8185017627674 1288.3544994253389, 18 -214.43442607042545 -36.65037813225642 1284.8489474017326, 19 -268.3725721727787 -155.38575217330092 1460.5388730348932, 25 -646.2660062885517 15.570336513410155 1226.384732216077, 26 -749.6931107107221 -165.89723561663817 1037.1967753895303, 27 -672.5534547043464 -291.5653799484354 1213.3566734813255, 
0 -473.8218087491842 0.0 772.4743983545595, 1 -576.9002321061353 -26.919958689366897 773.2943040159696, 2 -637.7104963317789 2.20048752996027 376.3974922764402, 3 -870.7454848609589 217.92208710799457 129.42712758926223, 6 -369.30333119564284 26.919873043758933 771.6551429652193, 7 -288.1066922616348 -49.86308441328511 383.22081688200717, 8 -167.10629455624266 20.06781669229244 7.934721300372189, 12 -481.22839977272656 32.4146548283843 1066.5986324625462, 13 -493.6766734477695 49.266450215351625 1316.685824351688, 14 -469.81459370637407 -31.168260732215288 1384.842688659116, 15 -481.5440764974597 -20.5250581097893 1513.804253826558, 17 -348.144409574018 72.1464900428976 1301.1858259406627, 18 -213.7797598368328 -47.713816866957785 1376.327276607802, 19 -256.60763346097593 -152.83621592189309 1556.9399041631693, 25 -640.8562824701708 23.198229596022216 1226.6761801804466, 26 -745.371847193079 -154.18768476312255 1043.2984570077901, 27 -663.1644289075081 -276.2625512750351 1220.1307516640254, 
0 -464.30888699970825 0.0 771.8740789993577, 1 -565.7306128667694 -16.16319642233263 772.3468829423291, 2 -632.8159966093069 13.929758650937671 374.4759526041403, 3 -864.814737899143 257.2593199284436 182.43108570943662, 6 -362.0489617954377 16.163194424093604 771.4016636855918, 7 -280.4543817358261 -67.47177037193424 385.1420004330165, 8 -166.2637788898206 1.9877477336427205 11.768587727519616, 12 -468.4711460674571 33.28346081639552 1065.0944041441462, 13 -480.93635194267625 56.27360322574439 1316.5061733595496, 14 -462.1474513479751 -21.12095639012434 1387.4778499930778, 15 -472.3215664735269 -5.3529006151916505 1515.4384469568342, 17 -334.84910661257373 69.40910999522107 1300.0278117543814, 18 -213.86508973084932 -43.973110221975986 1518.7355349840695, 19 -227.4992985575799 -128.46345224047565 1681.7903939504474, 25 -623.7629806497043 37.130385650969785 1226.9532935749637, 26 -731.1550480602909 -132.73494760069877 1043.3411401649596, 27 -632.5184596729733 -249.3799569171164 1221.585370747886, 
0 -460.79333485009585 0.0 770.7914508313631, 1 -559.1674617980228 -15.562920133772968 771.244715154453, 2 -632.2564948604528 12.675337066408446 367.6248009028343, 3 -864.4278951214882 257.1836618350364 181.61441201396804, 6 -361.63671911667757 15.562928873446058 770.3385602004009, 7 -274.352330447153 -64.93990229313829 377.6780321233771, 8 -166.46648866336267 9.516919287400157 9.090217441719233, 12 -467.73757545346956 32.43417598484111 1063.7683779190456, 13 -480.7251944712952 53.39962735698395 1314.895138861288, 14 -463.18316757940204 -24.37284690892681 1386.1509183884623, 15 -474.31876535859897 -8.110981791732264 1513.6388838028224, 17 -328.3382105490175 65.76247781897293 1298.3606572091612, 18 -232.2990088694887 -44.97626428122334 1517.1754496603428, 19 -209.28852025066004 -123.74815736021759 1699.6515924003033, 25 -623.2181432023726 35.337453628209175 1225.4237055543551, 26 -731.4804496450369 -129.3511826168489 1042.2666294159944, 27 -620.4336890013881 -249.2194422906689 1220.3232951542748, 
0 -460.7763438638503 0.0 757.7753218727903, 1 -559.4727375799215 -13.240623672455458 758.2298267428097, 2 -624.6409769655256 5.519060115318368 355.2343362783462, 3 -887.8627128136079 372.75802301399466 428.6461806147105, 6 -361.41425107177815 13.240656760294685 757.320900677155, 7 -271.3774476342231 -107.46538273712854 382.66460510926754, 8 -164.026384783408 -49.109814640522245 15.41987554887396, 12 -463.3380873895426 32.49115124581483 1047.0176147674156, 13 -480.1771092248464 48.927555765758264 1294.0684314988407, 14 -462.10506681511623 -24.528173824048302 1362.8193027499506, 15 -475.24018969325175 -10.202225789355154 1488.2763289582745, 17 -328.7662623238924 71.21309750349462 1298.2265147081912, 18 -236.6479464309145 29.21546029274124 1528.083356827238, 19 -214.24675056254245 -27.172841636654226 1718.9004652151768, 25 -622.0985250655789 28.23646074074675 1199.2243818688225, 26 -729.4588502182173 -139.9061967824354 1041.2183134503337, 27 -621.6514010688267 -241.71928435266358 1220.2987723418232, 
0 -460.64013120104653 0.0 757.8170524179236, 1 -559.1006371990605 -14.714069570738845 758.3234119902777, 2 -618.34630951044 3.442098201093401 355.676905984007, 3 -893.7242367856119 368.92432638325096 429.1974024847691, 6 -361.44006326237553 14.714094245480243 757.3107862306251, 7 -271.3955773535561 -106.05422594662693 376.70282676199633, 8 -164.02714659161484 -47.92316957242005 15.387291324085595, 12 -463.1990650827238 32.31002418189771 1046.6953063074263, 13 -480.07231981140063 49.24097393497535 1293.9822023727784, 14 -461.4908112934341 -23.774439295163283 1363.1901098273356, 15 -474.7280650719209 -8.989843821065492 1488.7046542233347, 17 -328.7769864193552 72.5498063984952 1291.7436329312773, 18 -236.66319507246527 30.66661454591123 1528.1238962790762, 19 -214.33634837809245 -24.3361404250837 1719.24337191379, 25 -621.761508501099 27.24471428404634 1199.0617054933068, 26 -729.3040808115709 -139.5839944437883 1035.2871476631883, 27 -621.3074969259819 -242.68768503985802 1208.4146156956797, 
0 -460.477097715638 0.0 757.8669998756786, 1 -558.5312898285075 -17.36282732176313 758.4666059167263, 2 -617.7954762082715 1.2919342264272444 356.1608540985919, 3 -891.7185789133122 360.6631336718606 416.8167944043906, 6 -361.5505201307263 17.362857186543092 757.2675039650388, 7 -271.50493553198936 -103.10594980377797 376.4923924886325, 8 -163.98596621841608 -48.431314711241725 15.785102639847992, 12 -462.6310288581888 31.149113378411826 1045.7019027571168, 13 -479.80730277176497 47.65665966509494 1293.6878756970966, 14 -461.06121575413255 -25.575299077280796 1362.9118387360568, 15 -477.20034565641777 -11.069273656463807 1488.343822821088, 17 -334.8898477659403 74.44945773607051 1285.78359791004, 18 -236.847209275464 35.22878462442941 1477.8315276423093, 19 -214.82216756038494 -13.914031002611438 1721.1026879127373, 25 -620.9812454657575 23.51056302227147 1198.6773032247488, 26 -734.1362463076089 -143.52324060104607 1035.0998087623727, 27 -620.176365078467 -248.20025602928155 1207.8511968804887, 
0 -466.52368357277857 0.0 759.0789302324501, 1 -562.7998392058498 -28.461337392979715 760.0697867533873, 2 -621.2047805783078 -13.672946882230576 353.1361803728654, 3 -936.0857662395329 281.5419782949983 286.1248996078235, 6 -368.8200556317396 28.461304556563967 758.0882570838626, 7 -273.24396527971135 -77.44691229184315 374.2550584500834, 8 -171.12337231094133 -16.10898735719786 3.8780887367128116, 12 -461.8766398050348 32.45514164200434 1046.305008754395, 13 -479.87888917644716 50.09919538168221 1295.0240372771916, 14 -461.6086805473321 -24.663818709913826 1362.437682758507, 15 -482.21034712438393 -11.945682194257628 1487.4728757891812, 17 -335.7657160964543 83.31019470697638 1281.2672790649572, 18 -217.63300304980754 31.19735780097014 1472.0019893663002, 19 -213.62308950300638 -39.90802012917294 1679.3376343945606, 25 -626.1781483220255 18.819475318430634 1199.4461135069732, 26 -738.2495645562948 -152.95764524903007 1029.9194146861435, 27 -623.8137859273002 -261.8848895676144 1207.8409429037413, 
0 -472.6740544113648 0.0 760.3734798882646, 1 -568.4484290143527 -31.546079151054485 761.4727805386128, 2 -627.0968976263055 -15.271897807747251 348.6948755128011, 3 -937.059351903901 287.30596318331527 286.7377284960734, 6 -375.31774564823723 31.546001151899187 759.2743838890744, 7 -291.5994862562535 -76.61199434069107 375.55537818241044, 8 -177.40248445488166 -18.218961239117277 5.849414561001481, 12 -484.2298428422671 33.46200591243921 1027.8012709900265, 13 -506.6488490580604 50.29031372697397 1275.3751862593583, 14 -483.1357557314948 -24.722371218339966 1339.6426278309718, 15 -502.33389137961126 -15.845609153489761 1463.3386247619987, 17 -355.40613919585553 91.11780227267731 1282.6855872264493, 18 -219.28252216485012 62.99359350458255 1432.867406668693, 19 -214.98227270060212 -17.45137233832807 1622.5267376957336, 25 -631.9683150065061 14.376215534720785 1187.730617962186, 26 -741.5445200884988 -167.52924316288633 1030.4679612324385, 27 -650.6484422611475 -274.11596898316054 1207.8128813875837, 
0 -475.9252650022286 0.0 760.5358364687909, 1 -573.2051162829871 -41.64852131296668 761.9910799013362, 2 -623.8782069980954 -35.176954095516834 339.41969846037705, 3 -953.190545842204 211.50339195981167 178.89036566004108, 6 -376.4940246318748 41.648357393092596 759.0808653361239, 7 -311.5850623196576 -51.999854663964825 372.4127512025084, 8 -191.098433219392 9.830860630751602 -0.22383755439523156, 12 -505.1215359479779 37.32805288820973 1027.7570509187183, 13 -527.9934556960908 57.32826970716226 1275.9912914946385, 14 -497.75814365041606 -18.954022817979656 1339.9145687185583, 15 -515.2502114831914 -13.924269729354542 1463.0668704725904, 17 -375.7262360181736 105.03472199973032 1277.745121886181, 18 -219.66017459483297 70.55284775200685 1338.7464105508766, 19 -225.96848104877245 -44.280973710471244 1524.5886616684354, 25 -663.1091376078754 13.692513985758183 1187.785219317122, 26 -758.1796692564095 -173.7073524621231 1030.3849574826609, 27 -672.8576330388503 -279.17761729772513 1207.4972311148658, 
0 -488.5691905137685 0.0 760.648504757603, 1 -591.7455910904146 -43.66111200788949 762.1748400002848, 2 -622.6916980888615 -44.43675600624489 340.5630264373293, 3 -953.4531122411894 212.2459452647808 178.8179540270803, 6 -382.9978173415182 43.660971878491 759.1224538838134, 7 -311.38548903400704 -58.8742410636536 348.87255814645096, 8 -190.92783157862686 5.854024666150906 -5.554097790601418, 12 -511.52779207743663 37.64312498262889 1025.5563849838315, 13 -527.8151893741018 62.364716307411626 1276.3840039727877, 14 -499.18934809565604 -14.084157073596444 1339.9514987313396, 15 -517.6589713873237 -7.353307946118434 1463.8291582069166, 17 -382.63222483527454 110.80574347353395 1246.3804538778322, 18 -219.8321171455632 73.33535886621169 1237.0923172847172, 19 -262.5817444195787 -48.153310092587475 1418.7353952030296, 25 -670.1121170900593 17.533065600316633 1188.2141867614428, 26 -783.1907340202356 -168.20705107415597 1030.8813058708265, 27 -686.6144824317363 -269.21146572542614 1208.4947427628138, 
0 -507.1813078354706 0.0 735.5215253906819, 1 -610.5213893789211 -40.88448871607522 737.1371201937523, 2 -659.2754585716633 -49.17774656086753 334.79380199549894, 3 -954.7650437014543 131.98440499925007 43.20516233620617, 6 -401.59982855340667 40.88435534691418 733.9076370167296, 7 -314.69238026035754 -20.691124470622952 337.30313069289093, 8 -194.1968293525313 73.6416177778288 -20.962917413371542, 12 -516.588596928587 26.630016494818015 1028.6464483156137, 13 -522.8647806472545 37.739140150207376 1276.6709493065014, 14 -502.3364094413845 -43.090130436351245 1336.629177255229, 15 -523.8286301807188 -38.016214838354685 1460.7878799896116, 17 -379.9289508367523 80.87915459960703 1237.7311060709212, 18 -216.58893398961825 12.636145130128526 1099.7824967739964, 19 -299.1226551481863 -138.10425599973456 1279.942307535591, 25 -667.6727981180996 2.3536671982515998 1187.1491110372074, 26 -805.3756136718345 -177.04183852049655 1036.5524099119118, 27 -697.8915377249065 -271.190301947933 1208.509081940063, 
0 -516.6925497714636 0.0 722.9152821728744, 1 -617.3651534034534 -37.912413598260564 724.5351962301038, 2 -707.9981804403176 -52.259588706502726 322.9602746140838, 3 -957.6827493681632 89.57970581369017 -5.204817682085945, 6 -413.9995798974539 37.91228822443651 721.296768585105, 7 -322.6402301927264 1.4671537544993924 334.1900741397409, 8 -196.06011898724356 111.65068817646127 -29.4418673948295, 12 -553.0873062543367 22.809270406148798 1025.967656728563, 13 -553.8676405708899 20.81905572538652 1269.1990490942728, 14 -533.4102590466501 -60.7134743798682 1326.7605613095411, 15 -552.2269641898699 -60.0691037597392 1451.4128598827265, 17 -403.7306552522746 62.232061581327095 1216.4985221549728, 18 -285.85578093383384 15.655476103016888 986.3986353785099, 19 -334.4283488374085 -149.2475502445539 1200.2453286399818, 25 -696.7234845054497 -9.11913385928625 1186.1257793273348, 26 -829.2717003344592 -176.64044025983685 1036.4395274838964, 27 -708.5624507637261 -276.4202326866684 1208.0226420180438, 
0 -538.1514128427665 0.0 722.8935075994427, 1 -647.8057950376804 -37.63088053510698 724.4997559234235, 2 -726.0737091291002 -50.840800548982756 323.0019422892617, 3 -970.9921662928974 95.48632610312478 -6.103710788447529, 6 -426.3180637046995 37.63074707583659 721.288648804674, 7 -340.96425936771834 -0.26996694731016646 334.6780353020039, 8 -202.40978661235968 115.29728724494669 -23.351257815583267, 12 -575.7281351766586 23.012318361901393 1024.7794434856273, 13 -572.1132059558056 21.678037964725007 1268.8853076085497, 14 -548.3087641997672 -60.203996166197 1327.3060196503563, 15 -564.013782709086 -60.85832046763923 1452.206129100433, 17 -416.32066709186637 64.76499811258643 1216.3382920648953, 18 -363.8662672950447 45.71795607126175 986.8332032342526, 19 -369.19761703827584 -96.78365382286128 1203.9670704448374, 25 -721.6342057755412 -6.215083418796951 1185.9968396232111, 26 -883.0505446229646 -147.53501122884865 1055.1587229582262, 27 -719.1346013039523 -249.6980571002578 1209.8700332774886, 
0 -569.0252029373172 0.0 721.7671435537355, 1 -669.5191489266958 -17.691358651586363 722.4828216308749, 2 -769.1365317233871 -49.05124929588775 321.8938739116511, 3 -965.7796182195417 76.35690852603744 -2.4835507511066908, 6 -467.6160042256171 17.69131118037748 721.0521175958196, 7 -359.40043062857575 0.3943562057857548 333.7296319386593, 8 -203.60868557302328 140.28777419469748 -16.7518535674551, 12 -578.6030712934065 19.072511304540726 1023.6853366515812, 13 -574.8645872098322 17.636774113520985 1267.0073303331842, 14 -557.3789830214148 -66.17766248437054 1327.159152083943, 15 -566.8272414020967 -64.70056370407309 1453.980736883766, 17 -418.8704117328516 30.067406731329115 1212.1794631397397, 18 -351.8004030549907 -85.69599538888986 982.7479255060854, 19 -399.2393577747483 -216.0927072143287 1193.2607728258731, 25 -730.2489914857587 8.530929541418203 1185.596145186733, 26 -881.0430120038121 -153.5980975095701 1053.5576837907015, 27 -741.002860076577 -253.7612175287566 1207.7542703548665, 
0 -606.1822498503452 0.0 720.7428701922453, 1 -711.0869175443632 -25.821036189267925 721.820236609002, 2 -792.7339853693564 -52.129725247166036 321.67322193372354, 3 -964.3024289370893 73.72307946996952 -2.284923200148228, 6 -499.8635443000071 25.820901718750047 719.6664576232521, 7 -365.5969179835453 0.7974933631208785 357.92319957601535, 8 -209.45199275953001 131.81582346641966 -8.509218089997944, 12 -599.4175771032295 22.35000995533543 1021.7474648113533, 13 -578.3975246364586 21.83968407962078 1265.8845412746641, 14 -557.4566700799733 -59.57052817995472 1324.857208291887, 15 -561.5766108711082 -57.79758942834839 1452.123133931584, 17 -432.6468813839613 43.375529108820466 1211.7512432419303, 18 -353.0109413103469 -68.75181440252771 981.8503037915781, 19 -404.60309289573644 -216.76563630349506 1191.767623723945, 25 -734.8738251706618 2.877835764760164 1221.3796847555036, 26 -876.1633909556708 -171.51694281552642 1051.5259520559846, 27 -760.6614584418592 -270.4004844283372 1204.935226255162, 
0 -621.5127971750774 0.0 745.7900122780432, 1 -724.3222234734599 -18.880787453281705 740.2732152304595, 2 -809.410588185273 -56.25461364263342 347.4290259344332, 3 -955.6961770166057 40.40981301051562 5.758373665777867, 6 -517.7003582699534 18.880617455564803 751.3660001198107, 7 -404.89818032367555 24.81398492444913 373.7003972666963, 8 -232.49792070127873 195.40651738037226 30.682807041278238, 12 -631.4245018380624 24.00188156682507 1030.9628516545988, 13 -619.3710045230338 33.00293808189522 1278.3385972722963, 14 -592.4994247527648 -47.64260932124782 1339.1432185936392, 15 -589.3350245655508 -44.5693291767391 1468.1419203703012, 17 -470.6744712782808 47.876635322638286 1224.7684471254759, 18 -351.854732563446 -78.67337128713102 1061.2216712654315, 19 -402.2233649038586 -237.66945905425263 1248.8230748666542, 25 -762.032689151572 16.758197034185713 1240.8347751806052, 26 -875.6452445266848 -170.89614550002358 1051.4357157508884, 27 -777.7682663173796 -268.33525874984804 1204.8739999874683, 
0 -627.2827694377255 0.0 761.5285559068499, 1 -735.6770140995972 11.948300811495994 764.1540943337933, 2 -810.1603698853622 -51.071288245988434 347.0017778317126, 3 -932.2043298909696 21.37450459428416 16.499658725671225, 6 -519.5229912543837 -11.948360766932364 758.9211030734645, 7 -449.74704095104255 33.517784108246616 372.8482228755656, 8 -283.13285974573085 272.9118064807068 74.8509855502424, 12 -631.4497555419306 30.41871169512443 1060.7906314959619, 13 -627.3248009089908 46.57493770311895 1312.5003588826505, 14 -612.6694232851017 -33.07949858895306 1382.8718078410488, 15 -601.9692660616333 -23.254200348568702 1517.2362030191234, 17 -473.9204471035583 23.52177593633587 1253.9564799839977, 18 -349.55699565628646 -166.06569253583558 1165.3544895689001, 19 -395.23463498474155 -301.04743479745196 1340.7358326184333, 25 -777.3456209753779 67.8298282910732 1244.9952441154219, 26 -866.8304335623238 -47.43693997502773 1043.9254416908095, 27 -824.1326198215481 -186.07954427152512 1175.7666954316605, 
0 -651.8466327628056 0.0 760.8905775607891, 1 -763.0576036341404 27.298127188622395 762.9994945755549, 2 -806.4162630037234 -68.02300499225186 348.9139989324765, 3 -924.214008074992 -11.13831375289746 23.320033037545272, 6 -542.082990321569 -27.29813686432099 758.8229578654198, 7 -521.6168832992773 55.85767931697687 369.4682985952792, 8 -350.6359599365748 372.419234457689 158.086722522513, 12 -635.9724280206824 32.65875327402822 1057.9271110744646, 13 -626.0660108528035 56.2767672136119 1312.6116829302143, 14 -615.0407997071339 -24.21597168489796 1387.6091986843971, 15 -593.5785902712265 -8.03970475806986 1520.308063927866, 17 -473.1701770367298 17.55655169186548 1252.5762915412452, 18 -349.50882185986137 -164.91106161766464 1302.2795123996832, 19 -399.10046776452475 -263.2277244137298 1455.1155233307709, 25 -782.7734277680396 97.6045557245264 1246.6769591335174, 26 -838.4969200663294 87.77870709408062 1041.8395049902963, 27 -855.4136311508923 -39.57929725983178 1080.6682262097063, 
0 -657.8757656250817 0.0 759.610330120393, 1 -761.6955575667224 21.147591232480046 761.9250180101835, 2 -805.259314413595 -73.19189759840884 348.49317265765694, 3 -923.5369534571303 -12.729402902350415 22.63487901355154, 6 -555.1113791700266 -21.14764116234032 757.3276256674577, 7 -567.3629667169149 68.08412119100909 366.7252534011683, 8 -402.27433945269524 415.54820314985966 252.6101955040101, 12 -634.8018128466617 30.46230902330025 1057.2814307143997, 13 -624.9866692111787 54.46341734722895 1310.9620767151732, 14 -606.2799469696038 -20.908564216360652 1389.622546818081, 15 -582.5242712849208 -4.482358229337208 1520.481937758431, 17 -479.92295969395656 25.68748135091809 1251.8487877964676, 18 -353.82676890992616 -116.2346178676261 1384.7927949768218, 19 -407.7318831182018 -181.13707287908997 1573.1246480243062, 25 -780.8269921787014 88.4905842943864 1244.4598075628448, 26 -829.229027578572 107.64642067072302 1015.500511910033, 27 -866.0219386421481 10.874299923337233 968.8511732365134, 
0 -666.8214367769439 0.0 758.7312273022708, 1 -765.9889420784499 13.26707188939138 761.3093730872647, 2 -811.802924553217 -68.53642627459494 341.2516276593009, 3 -928.129154506991 8.795602225147377 17.350314463341874, 6 -568.2949488922575 -13.267186208388832 756.1731409319607, 7 -578.2862733379507 54.62815247192873 361.862277044762, 8 -457.04444566570936 411.3635065668559 369.6187743017085, 12 -634.3538871450547 28.450530477623822 1059.4899801560057, 13 -623.1368000837257 49.93869484215623 1309.387471919349, 14 -599.3593033198788 -19.83154225413889 1392.6015807921547, 15 -577.9067210175206 -5.34654179152168 1523.7238797007867, 17 -480.6248247903143 32.93368869602216 1251.3997112085788, 18 -357.72872665282455 -73.76529694071678 1450.1302369207765, 19 -415.9887331974108 -103.11001317275276 1670.887519547307, 25 -778.0461440171617 75.21496148980813 1236.2004029462016, 26 -822.0975051347096 104.38878111520222 1001.5787536634849, 27 -872.11784467141 40.8189852140822 823.7588407034272, 
