0 219.8931205315317 0.0 841.8877125105834, 1 171.22111712167657 128.77161655761458 834.1982921860433, 2 226.10903603509792 112.20151579532222 397.51502412653394, 3 249.15495017778164 146.61813027766945 0.28414587197778474, 6 265.0876067488931 -128.7701348580498 849.3686155015387, 7 304.62656390334774 -124.12389198771585 450.17852822670216, 8 401.35906557479484 -75.49249096056317 46.186576034582345, 12 300.0966364535375 16.265404911816603 1181.4859945911005, 13 250.03815053957337 2.0250352772872446 1425.1772192250755, 14 172.69654565206272 -22.53077212109617 1496.768534433916, 15 144.06481787096516 -19.987740335353575 1641.6713457909073, 17 284.43008390400774 -130.48442139245384 1358.99552550843, 18 375.04895642986617 -270.9279058910195 1099.42038981822, 19 171.64861989939277 -314.5133609397989 949.1294108353974, 25 207.205218268709 144.18958975387062 1392.8608775218884, 26 200.54450573813915 309.5008868003364 1082.3738025715504, 27 84.35289025350578 315.6727473604971 958.7767527345425, 
0 219.8931205315317 0.0 841.8134550352712, 1 171.2285702480659 128.95133887930095 834.102814404125, 2 226.12877637250952 112.5605295121095 397.4001321595181, 3 249.17793827445766 146.881790869051 0.17191303326376328, 6 265.07530009463994 -128.94985615120686 849.314398531536, 7 304.6403513598465 -124.1184210397655 450.12765134709866, 8 401.38332669254584 -75.25526462893697 46.053129963928654, 12 300.58868619237563 15.67976067842121 1181.5001523824885, 13 249.99159216682966 1.2798379027270954 1425.0422408917605, 14 172.83598386747948 -23.246290799391723 1496.6677099693686, 15 143.95740525435457 -20.91868666504128 1641.537514636392, 17 284.35089000436983 -131.47112291252893 1358.8379686644275, 18 374.9010160553792 -272.3988613826516 1099.3219391385933, 19 171.58715248465708 -315.8331346488961 949.0892326658052, 25 207.196785513643 143.87811762892795 1392.7794832793716, 26 200.6944962505256 313.7623005287146 1082.4279370385373, 27 84.53607755029256 327.71572085501924 943.921674243695, 
0 219.9258604151636 0.0 841.7748680659495, 1 171.27829202300217 129.20665216722657 834.0570106981679, 2 226.09645067915406 111.26400076172933 397.54940164656, 3 248.89650410713094 142.13870050507307 -5.239528845053087, 6 265.08449837135504 -129.20515008614385 849.282723893113, 7 304.8051817901133 -122.48885849431687 449.8527235472054, 8 401.718871988313 -71.97428720545341 45.19757189897359, 12 300.29643187500164 14.514362144914116 1181.3977865685042, 13 249.95061420498072 0.13025742426640363 1424.8805816842314, 14 172.24272764874155 -23.019675560128114 1496.7765956982414, 15 142.9386989551217 -20.832471061365442 1641.4576804558164, 17 284.22902881867606 -133.1290164955069 1358.6775068682887, 18 374.6834029709527 -274.72212930026853 1099.215417503941, 19 171.57329717940002 -316.81197610221597 949.0631986476998, 25 213.77407828256446 143.4796558218647 1392.7060741561163, 26 200.888313391091 317.9282397536936 1082.4592490536097, 27 84.69854281598612 336.0329210943676 936.6558760774542, 
0 223.31357679513843 0.0 841.7517894625585, 1 178.20507580182672 129.5384575050161 834.0334667504969, 2 226.18250144077308 112.57099944412153 397.33536516081244, 3 248.92024021775003 142.53371715164053 -5.3773106288239205, 6 265.1384734074115 -129.53695412568564 849.2602410733343, 7 304.8513933152955 -121.94349372201626 449.745185425425, 8 401.74347389783634 -71.73372859611362 45.0867917502037, 12 301.4832134878006 13.245180004152303 1181.411820659486, 13 249.5635818250476 -0.8859147933153366 1424.74747447807, 14 172.09048314057634 -23.38601082543327 1496.6724585634702, 15 142.59384178116457 -21.403471078704122 1641.356082816711, 17 284.1618969162483 -134.58603407997117 1358.500217099074, 18 374.4438182415486 -277.10419288656453 1099.106960469165, 19 171.4346368916017 -319.1078139372205 949.0470988608836, 25 213.75816695878953 142.7561623583054 1392.6714292149732, 26 200.96323893324876 318.57900035350605 1082.478956509134, 27 84.81274722785102 339.2000053584289 921.8482618519661, 
0 226.7202478445841 0.0 841.7473110987565, 1 185.2347082947191 129.67928327423385 834.0241193300537, 2 226.28672613910044 113.43503555366422 397.2268609705036, 3 248.89057399740742 142.04001154569121 -5.268300672155874, 6 265.1388301991642 -129.67777908092813 849.2604036350258, 7 304.9194658762054 -121.37510753126229 449.663457609429, 8 401.6952491295061 -72.20527261160072 45.190772436233146, 12 307.92091380062055 13.372136535292142 1181.2613104562793, 13 256.13472265596175 -0.07913919738162178 1424.8219893182697, 14 178.61332571397315 -21.707627846358378 1496.9261311773366, 15 148.93997803494824 -19.935962638325314 1641.6402861234783, 17 284.1992504670195 -134.16853330272386 1358.4670197278858, 18 374.2314042060733 -279.72600994736945 1099.0227678370175, 19 171.3353310727999 -321.24002023511827 949.0365172195432, 25 213.77390311910736 143.06113819177165 1392.697564998223, 26 193.59205595825142 312.8525430172149 1082.2972052992882, 27 84.48131161272265 324.91204914636063 922.0247674387078, 
0 230.09073270685855 0.0 841.7324938243341, 1 185.36239695723827 130.0667431387222 834.0062445258354, 2 226.33447955926505 114.04536426063227 397.1753777604147, 3 249.0114939956131 143.99294560341667 -5.735819022461783, 6 271.53070392586096 -130.0652367073235 849.2486885900488, 7 304.92419848283805 -121.61244119397715 449.7112844503836, 8 401.7979549214611 -71.2010106269565 44.94132746309799, 12 309.376613231692 12.229017621078114 1181.4014129663874, 13 255.75307075641564 -0.77670923019177 1424.7404128063706, 14 178.0689495084623 -22.715424883677134 1496.6409567092387, 15 148.2206488673661 -20.422425871428743 1641.5238868579095, 17 284.1838408236866 -134.8311266785707 1358.3571643643181, 18 380.27599564932166 -277.9750360547909 1099.0886379915075, 19 177.20434687299107 -320.2067734620637 949.0242387436944, 25 213.74988528912658 142.59565883921638 1392.6463607899937, 26 200.69366299598298 312.78597577917884 1075.052735165275, 27 91.87999831691108 329.40054857157804 914.7978979954132, 
0 230.17516714359235 0.0 841.6245373686756, 1 185.38259915541292 130.51686909840367 833.8089635181514, 2 226.36980026656568 114.68738306578986 397.0562322193705, 3 255.4606574408352 144.18431231302253 -5.8098834770503345, 6 271.6624803205521 -130.5153594685548 849.2248317992936, 7 304.86873714679547 -122.7002702672961 449.83711554060926, 8 401.6905183468566 -72.28461957475088 45.16965452222178, 12 310.0706140235828 11.750408366185084 1181.553648307044, 13 255.7071139447788 -1.6596345003298865 1424.67001331989, 14 178.29022568721123 -23.57989273004571 1496.5845073644934, 15 148.19262148069552 -21.451600996149196 1641.4335199314105, 17 284.2209375146403 -135.91138861133504 1358.2617843078401, 18 380.175917177694 -279.0800851821853 1099.0492875492557, 19 177.1019967136346 -322.59533286306635 949.0009053571627, 25 213.73275003576248 142.26356777819288 1392.6235909007332, 26 200.9351767016833 317.97595989404124 1075.142276345359, 27 92.142866719113 341.7869506780486 899.8568805445467, 
0 233.526697336396 0.0 838.4045688162546, 1 185.36678388249527 130.16448839021817 833.7853517757592, 2 226.44653953239416 115.24444003083133 397.0376968411872, 3 255.5660810380352 145.6627629697602 -6.19268689134708, 6 278.1721573536584 -130.16298080726267 843.0163320847228, 7 305.055271528843 -121.13548654814626 449.6057906708912, 8 402.0224253925148 -69.03924446988586 44.377974174305564, 12 310.6280065724079 11.122914138570664 1182.0272233138844, 13 255.34295782699905 -2.115910891487829 1424.9015906724671, 14 177.79707631460803 -24.66796730345909 1496.4945167034625, 15 147.49037577448652 -22.383364104496025 1641.5708924535106, 17 284.1930925650353 -136.28995098465782 1358.1957187872508, 18 380.3018671660673 -278.66325678928047 1099.050324695319, 19 177.1712763061426 -322.1437437612157 948.9656344704654, 25 213.67338328648404 141.94294385404248 1392.555574254603, 26 200.9189594431381 317.6274607726684 1075.235844467268, 27 84.79465941333974 340.9534866263429 899.8653948539254, 
0 236.77656157476466 0.0 838.35935237512, 1 185.35394851529767 129.87850307675168 833.7545324304584, 2 226.44288330830145 115.17799496216269 397.04541538562273, 3 255.62228206736268 146.5744274346901 -6.4282121692587, 6 284.4814015984797 -129.87699775300322 842.9570705769829, 7 305.08117713808804 -120.89108205198636 449.56657535778106, 8 402.14621211707873 -67.86198847901909 44.08276442909687, 12 311.3137681095247 10.94793314483865 1182.1718796855514, 13 255.0545591373911 -1.96083075681004 1424.909767319462, 14 177.39730145740376 -25.113019815801177 1496.11669451519, 15 146.76206225212792 -22.573451316590244 1641.3294137264193, 17 284.22426325787956 -136.00195605870923 1358.2081114114242, 18 380.48553546570474 -277.93293086751976 1099.0934403029337, 19 177.40098960731436 -321.6514116927065 948.8094410967187, 25 213.67268728860088 141.92945231159365 1392.5419878476723, 26 200.87038987722903 316.5837300460704 1075.0624994186476, 27 84.76291921002897 339.7114133930895 899.8455895500674, 
0 240.00747114366249 0.0 838.3399832105365, 1 191.98467146561964 130.07008942555655 833.7285307417753, 2 233.13935826355663 115.47245719728627 396.99165861429776, 3 255.58568983324938 145.9808468556026 -6.306843073376626, 6 284.51399803884146 -130.06858359462993 842.9443235197992, 7 305.1157748331711 -121.25850855758519 449.597138436039, 8 401.9991510355351 -69.49860669603996 44.451576472103966, 12 312.24323587969747 10.49920445804706 1182.2490622462078, 13 254.73338661674592 -1.99267597675275 1424.8868282829417, 14 176.80915814240328 -24.37654382161244 1496.0548023811298, 15 146.19661763242442 -21.537471204497805 1641.2387468717538, 17 284.2966548320751 -136.4206813799654 1358.1007999673905, 18 380.58191124778824 -278.18214863991807 1099.0658778517195, 19 177.55132341685297 -320.6376484374174 948.7823778522592, 25 213.67022536572406 141.95090474618723 1392.5461839592165, 26 208.0178392179956 316.33992504770765 1075.2421131414642, 27 84.76472267206016 339.8037474565378 899.847019042288, 
0 240.00747114366249 0.0 838.3362841133785, 1 191.98447991983323 130.06596879698142 833.7231390831058, 2 233.13924303968872 115.47042321787586 397.011243920743, 3 255.58651108654814 145.99416880821127 -6.311977660576758, 6 284.51429966667797 -130.06448088246637 842.9422057653906, 7 305.1636553229503 -121.24459233668992 449.5932713148361, 8 402.0159824199784 -69.46648237762443 44.44875402769412, 12 312.25132580695737 10.506152788729906 1182.287504931339, 13 254.73297676476014 -1.9991085502865218 1424.9221938632375, 14 176.80680980767565 -24.38953059212855 1496.0859836595732, 15 146.187502384495 -21.55701017214497 1641.2690650023624, 17 284.3168866702981 -136.41715859964233 1358.1457745507473, 18 380.7302915655572 -278.14224439953125 1099.0652137986422, 19 177.6716701484191 -320.6400333340527 948.7550596247779, 25 213.65939146649117 141.9484217377106 1392.5439587275912, 26 208.01858748428555 316.35545146445224 1075.303712390063, 27 84.76492249904788 339.8139782445694 899.8448619039773, 
0 240.0901824286259 0.0 838.3343081679906, 1 192.00544311805277 129.36889344151416 833.7452957765345, 2 233.05545105901766 113.99129249042493 397.23179242578465, 3 255.58981928826418 146.047832771014 -6.330249493965653, 6 284.67559827001617 -129.3674002764421 842.9161354370344, 7 305.153560627769 -121.37290005892348 449.6120737645406, 8 402.1289305184992 -68.49465321303188 44.21966379671642, 12 312.3369712272138 11.962213851651512 1182.6867342699034, 13 254.84298108700509 -1.3918636445567074 1424.9882962874105, 14 176.6976509336115 -26.459316460640604 1494.919542605468, 15 145.6778349418331 -23.63605406687776 1640.0677740148835, 17 290.6997601388127 -134.97934334794974 1358.2857499629436, 18 381.15188682978993 -274.3660745932008 1099.1841733431206, 19 183.60384797682573 -318.1403873513483 948.6896842618805, 25 207.1509938871867 142.39126825669936 1392.6542538831802, 26 215.49904515644957 319.7463900267801 1082.4803695444061, 27 84.893678939876 346.40608008600117 899.7261361836594, 
0 240.16772425827958 0.0 838.3044183625634, 1 192.140817090421 128.83757835624638 833.7454180645129, 2 233.03297779134118 113.5945850668708 397.2836276735634, 3 255.61243372590292 146.47262394521087 -6.435010594621758, 6 284.7146742946721 -128.83609750296986 842.8570402703441, 7 305.2623941394673 -120.41443419220408 449.4744366516593, 8 402.2565461123148 -67.24699020909779 43.92308597247575, 12 311.1477678601437 12.379254645060875 1189.42507287785, 13 254.85801253436588 -1.1533101255874953 1431.9565704942468, 14 177.09236149525879 -26.588569323206684 1502.4272944920356, 15 146.6886344921316 -23.703131212541372 1647.6514612740402, 17 290.8078493002739 -134.20648423960415 1358.3646709362374, 18 381.4071924376064 -271.87054651976285 1099.2621716765973, 19 184.0320915792002 -316.1719918456264 948.6198826869168, 25 207.14010936880527 142.17361091865638 1392.6533372577244, 26 215.34352165861208 316.6288724161563 1082.433460765019, 27 92.18078303420087 338.2898494064588 914.3758438837261, 
0 240.2021872936811 0.0 838.3003758336874, 1 192.16251136170538 128.9215423857942 833.738468424817, 2 233.0302271118146 113.54602893325739 397.2864244641156, 3 255.61839476101753 146.62727643094902 -6.479294074684503, 6 284.75852873319167 -128.92004316010983 842.8559000936184, 7 305.2637993824409 -120.48153471323874 449.47617039789463, 8 402.27128660043724 -67.10287645982652 43.884862328054055, 12 311.3895441959828 12.54827872185087 1189.493009908283, 13 255.01474624389172 -1.196967280976537 1431.9702965204688, 14 177.09736834894377 -26.450241385735595 1502.5503972811534, 15 146.55077896417677 -23.47102447739036 1647.8628079047485, 17 291.01602569670104 -134.22848332196884 1358.358456463429, 18 381.51470161476425 -271.44768880077237 1099.191719890168, 19 184.0804901709919 -317.5530180350115 942.5918771409174, 25 207.14034724291503 142.24973409874235 1392.6712144117373, 26 215.50081262147822 317.2467361938829 1082.444552563723, 27 92.21477756140649 339.88972855108324 914.348817624957, 
0 240.3038532481161 0.0 838.2845395271476, 1 192.2996541216402 128.27634371442537 833.7449710180261, 2 232.93840348888997 111.92512033214909 397.52369855885706, 3 255.60026540768126 146.39113484619622 -6.442713113781224, 6 284.8460170129796 -128.27487533432065 842.8177576393841, 7 305.2356717524893 -120.83900146823113 449.5089131397027, 8 402.2139837163433 -67.66311119576321 44.018843370967375, 12 309.6452955341098 15.179161631626364 1189.4610493856708, 13 255.22537729335977 0.8383574075034659 1432.246855316311, 14 177.55020411558417 -25.50405426683929 1502.6329285702718, 15 148.10210608304106 -22.22463874834616 1647.9747425793169, 17 297.4405005138223 -131.50410611679376 1358.64159178915, 18 387.65839907473355 -268.27872768714695 1099.27034991821, 19 184.2075880408204 -315.2645147021789 942.4056368996562, 25 207.1622627310126 143.33046133214867 1392.853152492638, 26 215.15070574912997 310.2328519603256 1082.2569139515206, 27 91.74366018134685 317.71760459512416 943.8687090882415, 
0 243.4916840227618 0.0 838.3066125595494, 1 198.82264323794226 128.34552769023165 833.7409668665382, 2 232.96879295444307 112.4615677574332 397.43230479067813, 3 255.60358150819198 146.44492919471898 -6.471304227055839, 6 284.8976337722862 -128.34406814491737 842.864356674391, 7 305.1933090774685 -120.86768093623762 449.4969743180154, 8 402.1359801324445 -68.42573105196504 44.18727045186597, 12 310.0854299380724 15.293351302192086 1189.4822333013396, 13 254.96350512086582 1.613592862086577 1432.3155010417252, 14 177.59420853497465 -24.063709095397165 1502.2314714353467, 15 148.17657942702996 -20.741657770787707 1647.316781482084, 17 297.559969143722 -130.644039255054 1358.7106755572368, 18 387.7320264036484 -268.0342505764841 1099.262544935814, 19 190.20381675194503 -315.1558509618974 942.2967214364667, 25 207.11176062393844 143.4627923512135 1392.8898770585608, 26 214.95784594431692 306.369185031446 1082.1464386597067, 27 91.56915832553635 309.5050509060921 943.9152807927409, 
0 246.74499456467055 0.0 838.3019399244818, 1 198.8700699989767 128.00101643135406 833.7482211568934, 2 232.97775974673274 112.61985328662101 397.40533798056924, 3 255.66517950281025 147.44418237781758 -6.709329550464986, 6 291.1613461315829 -127.99955947765207 842.8477782778673, 7 305.1994176262471 -120.79003877212394 449.5519371702028, 8 402.24261355669046 -67.3169519485073 43.92300996004906, 12 310.85211806930226 14.800246373545733 1189.6741988857952, 13 254.6372930044122 1.3038414475926317 1432.275557932402, 14 177.30885738039206 -24.825889961993894 1501.8597265739693, 15 147.63518394414774 -21.22699637210269 1647.0081895714302, 17 297.59567513244286 -130.43985033866647 1358.7261638408008, 18 388.0145902901609 -266.119609665311 1099.3207702208629, 19 196.60691543082774 -313.07994283680733 942.1742143181331, 25 207.0796790371162 142.82097046279392 1392.820731029044, 26 215.27233749881628 305.60948610801734 1082.0971902364317, 27 91.56303891017934 309.217053813273 943.9127966761814, 
0 246.74844086821062 0.0 838.233510673921, 1 198.8897561145804 128.40964657475402 833.6618199850317, 2 233.03999692874856 113.40568802711219 397.2509980963448, 3 249.25525071969054 148.16844398755757 -6.875004347867616, 6 291.1372887450229 -128.40820453080292 842.7971858101727, 7 305.29449083702787 -119.8365688428911 449.42439315697004, 8 402.41637049087706 -65.61814897108235 43.515422928318344, 12 310.98513815405863 14.949086800318305 1189.4578006016757, 13 254.74159213793692 2.709749465239497 1432.3804493211453, 14 177.2261909191655 -22.48474041604524 1502.8214209629714, 15 148.28537977582386 -18.515599145085375 1648.0287719180371, 17 297.74106976727984 -129.06970665255204 1358.8067480270129, 18 388.37753874357236 -264.2065846022684 1099.3789424236409, 19 208.9316275759544 -312.30111196509614 936.290731532759, 25 207.11134192025244 143.45441579577925 1392.879690332295, 26 214.62227877470204 299.64658268869647 1067.5731439931783, 27 91.38797153918247 300.9778853710161 943.9707343003056, 
0 246.8087511801635 0.0 838.2031410691498, 1 198.91817272116282 128.40883925342507 833.632427056868, 2 233.04569106924492 113.50619570911826 397.23231852556944, 3 249.24421138686805 148.16316072552164 -6.85325631506953, 6 291.22741252007364 -128.40739782636902 842.7659502242276, 7 305.3162119678742 -119.81543675660794 449.4638024656862, 8 402.4219906634132 -65.56320114478285 43.50125813937075, 12 310.9207568540974 14.846757293383718 1189.4372287661474, 13 254.74135002580422 2.681560841761936 1432.3753040542615, 14 177.2520059653496 -22.486202595689747 1502.8602057115534, 15 148.41167942015494 -18.536417992062837 1648.0322299813565, 17 297.7607019435554 -128.90119183818723 1358.7621629286966, 18 388.62834977113715 -263.34241286723784 1099.499391446384, 19 215.1664822400172 -311.1924238323981 936.2740741028816, 25 207.06493193608634 143.31152478293794 1392.8536745160977, 26 214.60703148657433 299.3411253490955 1067.5621625688432, 27 91.39093453822471 301.1173325339235 943.9651522992466, 
